Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
50569,,SW5032,150000,32000,2000.0,England,10.0,15,2009,2023,WCBS,50.13526955156135,-5.499806720765982,2.1259832,3.1072063,-1.3082974,4.006661,2.0442147,-2.6983633,-4.2519665,3.3525121,3.3525121,-0.08176859,0.16353717,-0.8994545,1.5536032,0.98122305,2.1259832,1.4718345,-2.371289,4.4972725,-0.5723801,-1.7171403,5.2331896,4.4155035,-0.81768584,1.2265288,-0.6541487,0.6541487,-6.8685613,1.8806775,-2.943669,2.2077518,-1.6353717,1.2265288,-1.4718345,-0.08176859,-2.1259832,0.6541487,-0.32707435,-1.5536032,-1.2265288,-3.1889749,2.8619006,-4.333735,-0.40884292,3.761355,-2.2077518,3.761355,2.6165948,-1.0629916,-0.32707435,-1.3082974,-2.2895205,-4.006661,1.6353717,4.8243465,5.560264,2.8619006,-2.2077518,-0.6541487,3.2707434,0.24530576,5.560264,-0.49061152,2.943669,1.7171403,-3.6795864,-1.9624461,0.49061152,2.6983633,0.8994545,0.0,1.798909,-0.40884292,3.0254378,3.6795864,-5.6420326,-0.73591727,-1.2265288,-1.9624461,3.1889749,-0.49061152,2.6983633,-0.49061152,-2.6983633,1.0629916,3.761355,-2.943669,1.5536032,-4.170198,-0.40884292,2.1259832,0.08176859,0.5723801,-2.0442147,-1.9624461,-1.1447603,-1.9624461,0.8994545,-2.943669,0.49061152,3.597818,-2.0442147,-1.390066,-0.81768584,1.798909,0.98122305,10.38461,-1.3082974,-3.761355,-0.5723801,1.390066,2.2077518,4.906115,0.6541487,-0.8994545,1.3082974,5.9691067,-3.2707434,0.40884292,-3.597818,-4.906115,0.08176859,-1.5536032,-1.1447603,0.08176859,-1.390066,2.6165948,3.6795864,-3.0254378
50571,,NZ0825,408000,525000,2000.0,England,10.0,2,2009,2023,WCBS,54.62008561669453,-1.877626166628819,4.5065646,-1.3120378,-0.2852256,2.7952108,-3.0233915,-1.5972633,-5.4763317,-1.9965792,-0.68454146,0.39931583,0.85567683,-1.4831731,-4.164294,-3.9931583,0.0,4.278384,0.74158657,1.8254439,-3.308617,-2.5670304,3.5367975,1.7113537,-2.1106694,-0.5704512,1.9965792,1.1979475,0.0,1.7113537,-0.68454146,-1.0268122,-1.0838573,-2.1677146,-1.9395341,3.4797523,2.6811206,1.0268122,1.8254439,-2.33885,-1.4831731,-3.0233915,0.68454146,-7.2447305,0.5704512,1.5402182,-2.9663463,-0.74158657,5.4763317,0.0,-0.22818048,-0.96976703,-0.91272193,0.79863167,0.11409024,2.33885,3.4227073,0.96976703,-1.5972633,2.909301,3.365662,-1.9395341,3.8220232,-1.1979475,1.0268122,-0.68454146,1.4831731,0.34227073,-4.8488355,0.68454146,3.9931583,4.5636096,1.7113537,-1.4831731,-0.68454146,-0.6274963,-0.17113537,2.1106694,1.1409024,-0.96976703,2.33885,0.17113537,-0.34227073,-0.74158657,1.426128,-2.7381659,4.392474,-1.426128,4.734745,-3.5938425,1.1409024,-0.17113537,-0.39931583,4.107249,-0.22818048,-1.3120378,-2.2818048,3.8790681,0.68454146,-2.1106694,5.191106,2.0536244,-5.3051963,1.3120378,-0.68454146,2.1106694,0.79863167,4.9629254,1.1409024,-2.852256,3.0233915,-2.2247598,2.395895,-0.5134061,-0.11409024,-3.6508877,4.6777,0.85567683,-2.852256,-1.0268122,0.2852256,-4.6206546,-0.74158657,-3.8220232,-0.79863167,-0.11409024,-1.9395341,0.39931583,1.6543086,2.2247598
50572,,SM8518,185000,218000,2000.0,Wales,10.0,15,2009,2023,WCBS,51.81915692606324,-5.120924808821338,-0.39245647,1.4226547,1.4717118,3.286823,-1.2264265,-0.93208414,-0.7358559,-2.7471952,0.39245647,4.807592,-2.0113394,-1.1773694,1.0792553,-0.4905706,0.6867988,-1.4226547,0.63774174,0.14717117,0.39245647,2.8453095,1.3735976,3.1887088,0.29434234,-2.550967,3.2377658,1.4717118,-4.954763,0.29434234,-0.3433994,6.2302465,-1.0792553,-0.3433994,-3.5811653,1.1773694,2.1585107,0.14717117,0.39245647,0.78491294,0.6867988,2.0603964,0.6867988,-2.2566247,0.04905706,0.8830271,-1.9622824,-2.0113394,1.8641683,0.14717117,-0.5886847,-5.00382,-3.0415378,-0.39245647,-0.19622824,-5.150991,1.4717118,0.3433994,0.9811412,-2.0113394,1.2754835,-0.7358559,0.0,1.2754835,-0.09811412,4.071736,0.04905706,0.5396277,-1.1283123,0.5886847,-1.2264265,-0.9811412,2.6490812,-2.6981382,-1.4226547,-4.120793,0.14717117,-4.2679644,-1.2264265,-2.550967,-1.4717118,-0.5886847,1.0301982,-3.0415378,-2.9924805,-0.78491294,1.0792553,2.1094534,2.2566247,-4.7094774,0.7358559,-0.6867988,0.0,0.04905706,0.83397,-3.286823,-3.5321083,0.7358559,0.09811412,1.3735976,1.66794,-2.452853,0.09811412,4.16985,-2.8943665,-2.6000242,-4.022679,1.0792553,3.286823,-4.7094774,-1.0792553,2.7471952,-1.9622824,-1.0792553,-1.66794,-1.5207689,3.0415378,0.44151354,-1.3735976,-2.7962523,-2.1585107,2.9924805,-2.452853,-0.5396277,-0.3433994,-3.1887088,-2.8453095,-2.3547387,3.1396518,4.2679644
50574,,TL8536,585000,236000,2000.0,England,10.0,14,2009,2023,WCBS,51.991631649659965,0.6930545339034768,2.768847,-3.992291,-1.0302687,8.177757,0.0,-1.7385783,-2.9620223,1.3522277,0.7727015,0.8370933,-0.25756717,-2.0605373,-1.6097949,-1.3522277,0.9014851,2.8332388,-0.5795261,3.7991157,0.45074254,-0.12878358,2.6400635,3.5415485,-1.6741866,1.545403,0.12878358,4.1210747,-2.7044554,1.4166194,-2.3181045,0.7727015,-0.9014851,-2.1249292,-0.6439179,-0.19317538,-3.734724,-0.25756717,-0.25756717,0.5795261,0.19317538,-1.6097949,2.446888,-4.2498584,0.9014851,3.4771566,-1.7385783,4.7006006,3.2195897,0.19317538,-1.2878358,0.32195896,-2.3181045,-1.0946605,0.0,1.545403,5.537694,-2.8976307,1.6741866,1.545403,3.2195897,-0.7083097,1.1590523,1.1590523,0.7727015,-0.51513433,-0.12878358,-2.446888,-0.25756717,1.4810112,2.7044554,2.189321,-0.45074254,-1.4166194,6.1172204,0.8370933,-3.0264142,-2.5756717,0.9014851,0.51513433,3.1551979,4.378642,2.5756717,-3.5415485,-2.1249292,-0.38635075,2.2537127,-1.867362,2.8332388,-6.3103957,-2.446888,2.446888,0.8370933,5.0225596,1.4810112,-2.2537127,-1.9317538,-2.1249292,0.45074254,-0.19317538,2.3181045,1.6097949,0.12878358,3.9278994,1.867362,1.545403,3.7991157,7.727015,0.12878358,-3.9278994,-0.7083097,0.9014851,-0.5795261,3.7991157,-0.7083097,-2.5756717,3.0264142,3.9278994,-3.3483732,0.19317538,-2.5112798,-1.9961455,-0.45074254,-1.867362,-3.2195897,-1.7385783,-3.2195897,0.7083097,3.6059403,-1.0302687
50577,,TQ3668,536000,168000,,England,,7,2009,2022,WCBS,51.39474458735669,-0.0465671650695104,5.0348105,-0.45771006,-1.700066,2.0270016,-1.4385173,-2.6808732,-3.1385832,-3.1385832,-0.5230972,2.2231631,1.5692916,3.2693577,-0.9154201,1.0461944,-3.3347447,0.7846458,0.45771006,1.3077431,-3.465519,2.0923889,3.5309062,1.9616146,2.7462604,-2.2885504,4.1193905,3.007809,-0.71925867,3.2039704,-5.6232953,3.2039704,-2.6808732,2.4193246,-1.4385173,2.484712,-0.9808073,0.2615486,1.4385173,0.5230972,-2.2885504,-3.9232292,2.6808732,-1.3731302,0.0,0.58848435,-1.9616146,1.242356,2.157776,-3.0731962,1.8308402,-8.304169,-4.5771008,-0.19616145,-1.8308402,-3.007809,6.407941,0.9808073,-1.0461944,3.0731962,2.0923889,1.242356,1.1115816,-1.5039045,1.3077431,3.2039704,0.71925867,-1.8308402,-2.3539374,0.32693577,2.0923889,-3.0731962,-0.65387154,-0.2615486,0.850033,1.242356,-1.6346788,-3.6616805,3.400132,3.2693577,4.250165,3.465519,-1.1769687,-3.465519,-7.0618124,-1.3077431,0.58848435,-0.2615486,-0.71925867,-2.2885504,-1.5692916,2.3539374,-1.3077431,-0.65387154,0.58848435,-3.2693577,0.3923229,0.58848435,0.19616145,1.1115816,2.4193246,2.0923889,-1.8308402,1.5692916,2.942422,-0.45771006,-0.3923229,0.0,1.3731302,1.6346788,6.6694894,-1.3731302,-2.6154861,4.0540032,0.3923229,-0.5230972,3.2693577,1.6346788,-1.9616146,2.8116477,-3.2039704,-1.6346788,0.65387154,-5.557908,4.5117135,-1.700066,-2.4193246,0.5230972,4.773262,1.5692916
50579,,SK2672,426000,372000,2000.0,England,10.0,14,2009,2023,WCBS,53.244389882176904,-1.6118441491855688,3.3702817,0.67405635,-1.1642791,3.3702817,-1.4093904,1.0417234,-5.0247836,-0.42894495,0.42894495,1.8996133,-1.2868348,-3.3702817,-3.3702817,-4.84095,-1.4706683,3.1251702,2.1447246,4.350727,-1.2868348,-3.3702817,2.5123918,3.8605044,-4.1056156,1.8996133,1.6545019,1.7770575,-0.6127785,4.289449,-0.18383354,0.42894495,-3.4928374,0.0,-1.6545019,3.7379487,1.4706683,1.3481127,1.9608911,-3.247726,-2.6349475,-2.3285582,0.73533416,-4.412005,-2.0221689,-1.225557,-1.225557,-1.4706683,2.5736697,-0.122555695,-1.7770575,-2.8800588,-1.2868348,0.061277848,0.122555695,1.6545019,3.7992265,1.3481127,-0.49022278,2.389836,3.554115,-2.2060025,1.7157798,-1.4706683,0.49022278,-2.6349475,2.6349475,1.7770575,-3.186448,-0.18383354,1.225557,3.9830601,-1.9608911,-1.8383354,3.247726,-0.30638924,-3.4928374,0.5515006,1.225557,0.0,0.30638924,-0.122555695,-1.4706683,-1.225557,6.372896,-5.392451,1.5319462,-1.5319462,5.7601175,-6.372896,2.0221689,0.30638924,-3.247726,2.6962254,-0.36766708,-2.3285582,-0.98044556,0.42894495,-0.796612,-4.902228,4.412005,0.6127785,-5.7601175,-1.9608911,1.9608911,2.818781,2.8800588,6.434174,1.2868348,0.0,4.7183943,1.0417234,2.389836,-1.8383354,-2.451114,-3.3702817,7.7822866,4.350727,-2.389836,-2.389836,0.6127785,-3.4928374,-0.6127785,-3.9830601,-0.67405635,-1.8996133,-3.554115,-3.1251702,1.4706683,-0.061277848
50586,,ST6702,367000,102000,2000.0,England,10.0,15,2009,2023,WCBS,50.81659882350415,-2.4697998793840683,3.1361928,-3.4980612,-1.507785,4.824912,-1.1459166,-2.412456,-0.904671,-1.0856051,0.5428026,-0.4221798,0.5428026,-1.1459166,-3.1361928,-3.4377499,-0.8443596,1.5680964,0.36186838,4.704289,-1.5680964,-1.8696533,4.221798,4.3424206,-2.4727674,0.4824912,1.3871622,1.3268508,-1.206228,1.8696533,-0.4824912,3.4980612,-0.9649824,-0.904671,-1.2665393,1.9299648,0.36186838,1.6887192,1.9299648,-2.5933902,-1.8696533,-5.005846,1.6284078,-6.7548766,0.603114,2.110899,-1.809342,0.1206228,4.5836663,-1.3268508,2.1712103,-1.4474735,1.1459166,-2.2315218,-1.6887192,2.5330787,4.2821093,-1.8696533,-2.412456,1.5680964,1.6887192,-1.9299648,0.0,0.72373676,2.894947,-1.5680964,-0.8443596,-0.1206228,-0.4221798,0.8443596,3.4377499,3.6789954,1.206228,-2.5933902,3.5583725,-0.4824912,0.7840482,-0.301557,2.2918332,-1.9902762,1.6887192,0.6634254,0.301557,-1.1459166,-1.0856051,-1.3871622,4.824912,-1.4474735,3.3774383,-5.247092,-0.5428026,3.317127,-1.206228,3.4377499,-1.9902762,-0.4221798,-0.4221798,1.0252938,1.0252938,-0.4221798,5.3677144,1.1459166,-1.5680964,3.4980612,2.2918332,1.5680964,1.3871622,7.659548,-1.507785,-2.7743244,2.7743244,0.301557,-0.1206228,-1.9299648,-1.9902762,-1.4474735,3.7393067,2.9552586,-2.7140129,0.4824912,1.4474735,-3.9805524,-0.603114,-2.6537015,0.2412456,-1.809342,-4.1614866,-1.4474735,0.603114,-0.904671
50587,,ST8906,389000,106000,2000.0,England,10.0,10,2009,2022,WCBS,50.8534088415175,-2.1576356095218143,-0.111881435,0.9509922,-1.6222808,7.104471,-0.61534786,-1.4544587,-3.8599095,1.6782215,-0.44752574,2.0698066,-1.6782215,-3.803969,1.6782215,-1.6222808,4.5871387,2.5173323,-4.027732,2.9089174,-0.72722936,-1.1747551,3.6361465,3.5242653,-1.5663401,3.4123838,-0.3356443,1.5103993,-6.880708,5.4262495,-1.5663401,-1.3425772,-4.139613,-1.006933,-2.013866,-4.0836725,-5.817835,1.2306957,-2.2376287,-0.111881435,-0.22376287,-0.16782215,3.6361465,-5.6500125,0.5594072,3.6920874,-4.027732,4.195554,2.8529766,-1.398518,-4.2514944,0.0,-0.83911073,-1.398518,-0.22376287,3.9158502,5.538131,1.0628736,1.0628736,0.44752574,5.0346646,-0.055940717,5.705953,2.2376287,1.2866365,-1.0628736,-4.027732,-2.797036,1.5663401,1.2306957,-1.5663401,0.9509922,1.1747551,1.006933,5.594072,4.6990204,-5.9856567,-1.1188143,-1.6222808,-0.39158502,2.181688,1.2866365,1.5663401,-2.013866,1.006933,1.6782215,3.8599095,-1.2866365,3.8599095,-5.2584276,0.9509922,2.6292138,2.6292138,3.1886208,-2.741095,0.5594072,-2.2935693,-0.9509922,1.7341622,-4.6990204,-0.055940717,4.531198,-2.3495102,-1.2866365,1.1747551,2.013866,3.5242653,5.370309,-0.6712886,-4.0836725,-0.9509922,1.1747551,2.9089174,2.4613914,1.9019845,-3.4123838,4.4752574,3.356443,-4.195554,-0.78317004,-2.964858,-6.0415974,-1.6222808,-1.6782215,-0.6712886,-1.790103,-3.8599095,1.1747551,4.6990204,-3.5242653
50590,,TL2804,528000,204000,2000.0,England,10.0,7,2009,2023,WCBS,51.720125648705086,-0.1483977624631286,8.2405,1.2328308,-0.77863,6.0343823,2.2710042,0.51908666,-6.488583,-0.06488583,0.51908666,0.0,0.5839725,1.4274883,-3.3740633,-2.1412325,0.12977166,3.7633784,-1.9465749,3.11452,-2.2061183,-2.33589,4.7366657,1.8168033,-3.5687208,-2.9198625,1.2328308,-0.90840167,0.389315,3.438949,0.32442915,0.25954333,-3.2442915,1.1030592,-4.4122367,3.8931499,-0.8435158,0.389315,1.2977166,-2.2061183,-2.0763466,-2.660319,1.7519175,-3.438949,-0.25954333,1.55726,1.1030592,2.5954332,2.4656615,-0.389315,-1.6221458,-5.5801816,-1.6221458,1.0381733,-0.06488583,1.9465749,2.0114608,4.996209,-1.1030592,1.2977166,4.217579,-0.45420083,0.77863,-1.2328308,2.2061183,-0.1946575,1.9465749,1.55726,-3.8931499,-0.12977166,3.6984925,0.51908666,-0.12977166,-0.71374416,1.0381733,0.71374416,2.1412325,-1.9465749,-2.0114608,0.25954333,0.71374416,-2.1412325,-4.0878077,-0.90840167,1.55726,-2.9847484,0.6488583,-2.2710042,3.6984925,-2.9198625,0.06488583,1.167945,-3.6336067,0.45420083,-0.06488583,-4.217579,-0.12977166,-0.6488583,-0.6488583,-3.3091774,4.217579,2.660319,-7.1374416,2.9847484,-0.90840167,0.1946575,0.06488583,7.721414,0.6488583,-0.25954333,2.660319,-1.7519175,2.8549767,0.8435158,0.389315,-1.1030592,7.9809575,-0.32442915,-5.645067,-0.1946575,-0.1946575,-3.3091774,-1.1030592,-3.828264,1.4274883,0.97328746,-2.7900908,-1.2977166,3.7633784,1.55726
50593,,TQ5164,551000,164000,2000.0,England,10.0,10,2009,2023,WCBS,51.35501350777205,0.167182320404821,4.830683,1.2371261,-1.4138584,4.9485044,-0.11782154,1.0603938,-5.6554337,-1.0014831,0.7069292,1.1193047,-0.5891077,-1.3549477,-3.534646,-4.359397,-0.76584,3.2990031,-1.296037,3.4168246,-0.9425723,-3.7702892,2.8277168,3.1811814,-2.592074,0.5301969,1.53168,0.5301969,-0.11782154,4.359397,0.4123754,-1.3549477,-4.8895936,1.2371261,-2.9455385,3.3579137,-0.7069292,1.296037,3.2400923,-2.533163,-3.2990031,-2.7688062,1.5905907,-3.7702892,-1.5905907,1.4138584,0.47128615,0.0,1.1193047,0.3534646,-1.4138584,-5.066326,0.47128615,0.05891077,0.4123754,3.1222708,2.8866277,2.8277168,1.296037,2.3564308,5.36088,-1.7084123,1.53168,-0.29455385,0.29455385,-0.7069292,2.8866277,1.3549477,-3.593557,0.05891077,2.29752,1.3549477,-0.4123754,-0.23564307,3.2990031,0.4123754,-0.76584,-0.9425723,-0.4123754,-0.11782154,0.23564307,-1.767323,-0.29455385,-1.53168,5.0074153,-3.4757354,1.1193047,-1.2371261,4.7717724,-3.8292,1.296037,-0.7069292,-4.418308,1.6495016,0.9425723,-3.1811814,-0.47128615,0.47128615,0.5891077,-3.4757354,5.7732553,0.3534646,-7.3049355,1.4727693,-0.05891077,-0.47128615,-1.2371261,6.833649,-0.23564307,0.8836615,4.0059323,-1.1782154,2.7098954,-1.8851446,-1.7084123,-3.06336,7.4816675,2.1796985,-3.0044491,-1.8262339,0.76584,-4.2415752,-0.6480185,-5.596523,0.5891077,1.3549477,-4.2415752,-1.2371261,1.4138584,1.0603938
50596,,TQ7371,573000,171000,2000.0,England,10.0,12,2009,2023,WCBS,51.411629050842734,0.4862407231631738,2.86304,-2.4540343,1.5678552,-0.4090057,-1.7723581,-2.7948723,-3.5447161,-5.9987507,1.1588495,4.0218897,0.27267048,-1.3633524,-2.2495315,-0.20450285,-2.7267048,-1.7723581,-0.54534096,3.3402133,-4.0900574,1.0906819,0.0,-0.3408381,1.3633524,-0.54534096,4.635398,-2.2495315,-0.13633524,1.9086933,-1.0225143,0.8180114,-3.3402133,0.6816762,-3.1357105,-0.88617903,-1.2270172,0.13633524,3.2720456,2.5903695,-1.3633524,-1.4996877,2.5903695,0.3408381,2.7267048,-0.95434666,-2.522202,0.6816762,-0.27267048,-0.13633524,3.3402133,-3.0675428,-2.86304,-0.6816762,-1.7041905,3.2038782,5.180739,-2.7948723,1.6360228,3.5447161,2.2495315,-4.7035656,5.6579123,-0.6135086,-2.86304,-2.0450287,0.06816762,-1.9086933,1.6360228,-0.20450285,0.4090057,1.0225143,0.6816762,-1.2270172,1.9086933,-0.06816762,-0.8180114,-1.7041905,1.1588495,2.7267048,0.3408381,4.499063,3.4765487,-2.86304,1.1588495,-1.0225143,2.0450287,0.4090057,1.0225143,-8.657288,-0.13633524,1.4996877,-1.1588495,0.8180114,-3.2720456,-4.5672307,-1.0225143,1.0225143,-2.3858666,3.6810515,0.95434666,-1.0906819,-2.86304,2.522202,0.6816762,-1.7723581,3.8173866,2.3858666,-2.1813638,0.74984384,6.3395886,2.1813638,1.3633524,1.0906819,-0.27267048,-4.499063,3.7492192,3.3402133,-3.408381,1.5678552,0.4090057,-0.54534096,-0.8180114,-4.839901,1.976861,-3.408381,-3.5447161,2.9993753,1.9086933,1.1588495
50597,,TQ9048,590000,148000,2000.0,England,10.0,10,2009,2022,WCBS,51.19961578215841,0.7181677998699529,-1.1277695,-0.37592316,-1.0525848,6.089955,-2.5562773,-1.0525848,-3.0825698,2.631462,-0.601477,2.1051695,-2.1051695,-5.7140317,0.15036926,-1.0525848,3.9096007,2.5562773,-2.1051695,3.3081236,-0.6766617,-3.3833082,2.4810927,4.661447,-1.202954,3.5336776,-0.5262924,1.4285079,-7.2177243,3.7592313,-1.2781386,0.22555389,-3.3833082,-2.1051695,0.15036926,-1.9548004,-5.03737,1.1277695,-1.202954,-1.2781386,-2.255539,0.37592316,1.8044311,-4.811816,-0.9774002,1.2781386,-3.5336776,2.7066467,1.9548004,-2.4810927,-3.3081236,0.5262924,0.07518463,-2.029985,-0.15036926,2.7066467,5.7140317,0.7518463,2.1051695,1.6540618,3.9847853,-0.07518463,4.05997,3.458493,0.3007385,-0.7518463,-3.0073853,-0.90221554,1.8796157,2.5562773,-0.601477,4.661447,1.6540618,-0.15036926,5.4132934,4.285524,-7.2177243,-1.3533233,-0.6766617,-2.029985,1.6540618,1.8044311,3.6840467,-1.202954,1.7292465,-0.07518463,3.7592313,0.07518463,3.9096007,-4.435893,-2.7066467,2.4810927,3.0073853,2.1051695,-0.6766617,-0.90221554,-0.07518463,-3.0825698,-0.5262924,-3.6088622,0.0,2.8570158,-0.5262924,0.15036926,4.435893,0.9774002,2.9322004,9.548448,-2.4810927,-4.1351547,0.90221554,1.0525848,3.0825698,3.0073853,0.37592316,-3.5336776,4.435893,7.9695706,-4.05997,0.37592316,-2.5562773,-4.511078,-0.45110777,-2.3307235,-1.5036926,-3.1577544,-3.8344162,0.90221554,4.811816,-4.586262
50602,,SK5814,458000,314000,2000.0,England,10.0,13,2009,2023,WCBS,52.720551363681885,-1.1427408823458722,4.064022,1.3546741,1.8062321,2.25779,2.0642653,-1.9352486,-1.8707404,-1.9997569,-1.096641,4.386564,-0.77409947,2.5158234,-0.19352487,-0.6450829,-0.12901658,-0.38704973,0.58057463,1.5481989,1.1611493,0.25803316,1.9997569,2.9673812,2.7093482,-0.58057463,3.3544312,2.8383646,-2.7738564,2.193282,-2.7738564,3.160906,-1.4191823,4.709105,-1.5481989,0.90311605,3.9350057,0.25803316,4.064022,1.0321326,-4.5800886,-5.2896795,0.8386078,-2.7738564,1.8707404,1.8062321,-1.096641,0.58057463,-2.3222985,-0.38704973,4.51558,-6.7088623,0.8386078,-2.1287735,-1.4836906,-3.9995139,7.095912,1.096641,-0.32254145,0.90311605,3.547956,-0.90311605,2.25779,-2.9673812,2.193282,2.6448398,1.4191823,-4.838122,-3.547956,0.45155802,3.160906,-2.3868067,1.7417238,0.90311605,1.5481989,-1.1611493,-1.0321326,-0.5160663,2.3222985,4.257547,4.5800886,0.32254145,0.70959115,-2.902873,-8.192553,-1.4191823,0.9676243,1.5481989,3.0318897,-4.1285305,2.1287735,1.0321326,-0.77409947,1.4191823,0.9676243,-3.7414808,0.19352487,2.1287735,-2.1287735,-0.70959115,2.451315,-1.7417238,-0.32254145,-1.5481989,1.0321326,-6.321812,-1.1611493,2.3222985,1.1611493,0.9676243,4.838122,-1.096641,-1.1611493,1.7417238,-0.9676243,-1.8707404,1.1611493,1.4836906,-3.6124642,-2.0642653,-2.451315,-3.0318897,-0.90311605,-2.7738564,1.9352486,-0.58057463,-4.709105,0.9676243,0.5160663,-0.5160663
50608,,TF5016,550000,316000,2000.0,England,10.0,13,2007,2023,WCBS,52.72085978393048,0.2194712608938456,5.5709457,2.2972972,0.3445946,2.0675676,2.2972972,2.412162,-1.2635134,1.9527026,2.8141892,6.6621623,-3.1587837,-6.8344593,-0.9189189,-3.9054053,1.4932432,4.824324,-4.939189,3.0439188,-0.8614865,-3.445946,-0.5743243,0.804054,-2.0675676,6.0304055,0.22972973,-2.7567568,-0.22972973,5.5709457,-1.0912162,-1.8952702,-7.2939186,-0.402027,-4.939189,-5.456081,-3.0439188,-1.608108,-0.7466216,1.5506756,-1.1486486,0.28716215,2.412162,-1.206081,0.05743243,1.320946,-4.4222975,3.733108,0.22972973,-4.1925673,-4.9966216,-5.3986487,-0.11486486,0.804054,0.0,0.5168919,6.7195945,0.45945945,2.8716216,3.445946,5.1114864,-1.8378378,-1.6655406,1.722973,0.8614865,-2.9864864,-0.8614865,-4.307432,2.8716216,0.3445946,1.1486486,0.402027,-1.0912162,0.45945945,1.8952702,2.1824324,-4.307432,-1.7804054,-1.6655406,1.722973,1.0337838,4.652027,-0.9189189,-2.412162,-2.9864864,-0.3445946,1.1486486,3.9054053,4.652027,-4.5371623,-4.25,0.28716215,2.3547297,-0.6891892,4.307432,-1.0337838,-2.641892,-2.4695945,-2.929054,-0.9189189,-1.6655406,3.733108,0.45945945,0.11486486,3.1587837,-1.4358108,3.3310812,3.8479729,-2.0101352,0.7466216,3.6182432,-0.11486486,2.2972972,0.402027,2.8716216,-3.5033784,7.2939186,4.939189,-3.3310812,-1.4358108,-1.9527026,-2.8716216,-1.8378378,-1.4932432,2.1824324,-2.3547297,-4.5371623,2.7567568,1.5506756,-1.206081
50611,,TQ3566,535000,166000,2000.0,England,10.0,11,2009,2022,WCBS,51.37701021386304,-0.0616915880007739,5.5628357,-0.8849966,-1.0114247,1.1378528,-0.8217825,-3.7296283,-1.2010667,-3.097488,-0.8849966,3.4767723,0.7585685,2.4653475,-0.18964213,-0.06321404,-1.0746387,0.5689264,0.8849966,1.643565,-0.7585685,0.3160702,4.172127,2.1492774,1.0746387,-2.97106,3.7928424,1.517137,-2.1492774,3.4135582,-3.5399864,3.8560565,-1.517137,4.1089125,-0.6321404,1.453923,0.5689264,-0.5689264,2.5917757,-0.3160702,-1.7699932,-2.97106,1.0746387,-1.7699932,0.50571233,1.3907089,-1.8964212,-0.4424983,-0.8849966,0.0,2.2124915,-6.9535446,-4.488197,-0.8849966,-2.5917757,-3.6032004,6.131762,1.1378528,-0.9482106,2.5285616,1.1378528,3.034274,2.4653475,-0.06321404,0.7585685,2.7182038,0.4424983,-3.8560565,-2.0860634,0.50571233,2.2757056,-2.6549897,-0.12642808,1.7699932,1.1378528,1.1378528,-1.1378528,-3.6664145,1.8964212,2.2757056,4.2353406,0.37928426,-0.50571233,-3.097488,-8.028183,-1.1378528,2.5285616,0.69535446,1.0746387,-2.6549897,0.06321404,0.7585685,-3.034274,-0.25285617,-0.06321404,-3.28713,1.0114247,2.5917757,-2.844632,1.8332072,1.7699932,0.8217825,-3.160702,1.0114247,2.3389196,-3.6664145,-2.907846,-0.25285617,2.2124915,3.4767723,5.4996214,0.18964213,-4.172127,1.1378528,-1.580351,-1.580351,2.907846,0.06321404,-3.4767723,1.0114247,-1.2642808,-0.6321404,-1.643565,-5.057123,4.172127,-1.8332072,-2.7814178,-0.8217825,3.28713,-0.69535446
