name|grid|country|nyrs|first|last|type|lat|lon|x|y
|TG2502|England|3|2014|2023|WCBS|52.5693|1.3187|8.330|1.712
|TQ2480|England|4|2015|2023|WCBS|51.5053|-0.2148|2.743|2.595
|TL1055|England|7|2014|2023|WCBS|52.1823|-0.3926|4.440|1.004
|TF5904|England|9|2014|2023|WCBS|52.6105|0.3468|8.108|1.916
|SU9651|England|9|2014|2022|WCBS|51.2501|-0.6259|2.483|4.429
|TQ4352|England|10|2014|2023|WCBS|51.2492|0.0476|-1.955|-1.123
|SO7126|England|9|2014|2022|WCBS|51.9317|-2.4232|4.978|0.857
|TM3495|England|9|2014|2023|WCBS|52.5027|1.4463|4.752|1.523
|SK2659|England|8|2014|2023|WCBS|53.1275|-1.6129|4.104|2.747
|SO8708|England|7|2014|2023|WCBS|51.7705|-2.1898|1.020|2.454
|TL9859|England|9|2014|2023|WCBS|52.1937|0.8955|1.208|3.757
|NN2578|Scotland|8|2014|2022|WCBS|56.8603|-4.8720|-0.153|2.033
|SE0298|England|6|2014|2022|WCBS|54.3775|-1.9707|-0.838|2.329
|NY4709|England|5|2014|2023|WCBS|54.4736|-2.8194|-0.244|2.244
|ST7703|England|8|2014|2023|WCBS|50.8261|-2.3279|8.904|1.323
|NY4702|England|9|2014|2023|WCBS|54.4107|-2.8181|0.372|2.430
|SX3073|England|9|2014|2023|WCBS|50.5320|-4.4001|3.521|2.158
|SP8359|England|6|2014|2023|WCBS|52.2230|-0.7864|10.349|1.278
|TM3568|England|7|2014|2023|WCBS|52.2599|1.4421|10.126|1.793
|TQ3279|England|10|2014|2023|WCBS|51.4945|-0.0999|0.155|6.235
|SU7334|England|8|2014|2023|WCBS|51.1007|-0.9588|9.674|2.111
|TM3150|England|9|2014|2023|WCBS|52.1001|1.3714|1.601|4.816
|SU7108|England|10|2014|2023|WCBS|50.8672|-0.9924|1.750|5.294
|SP7572|England|7|2014|2023|WCBS|52.3410|-0.9006|9.318|1.958
|SD6278|England|9|2014|2023|WCBS|54.1963|-2.5839|4.687|5.369
|TL3071|England|2|2014|2022|WCBS|52.3217|-0.0940|0.778|-3.113
|SY8982|England|10|2014|2023|WCBS|50.6376|-2.1569|0.380|-1.121
|SZ2892|England|7|2014|2023|WCBS|50.7270|-1.6047|2.626|-1.905
|TM0048|England|10|2014|2023|WCBS|52.0942|0.9182|3.428|0.729
|TL8566|England|9|2014|2022|WCBS|52.2610|0.7094|2.118|3.513
|ST6418|England|6|2015|2023|WCBS|50.9603|-2.5140|6.490|3.489
|TF0036|England|3|2015|2023|WCBS|52.9121|-0.5144|7.866|0.416
|TL0704|England|7|2015|2022|WCBS|51.7245|-0.4523|1.555|4.679
|TF0586|England|3|2015|2023|WCBS|53.3605|-0.4237|9.034|1.800
|SE6655|England|3|2015|2022|WCBS|53.9868|-0.9949|2.487|-1.346
|TM0378|England|2|2015|2023|WCBS|52.3624|0.9800|10.423|1.453
|SU6307|England|9|2015|2023|WCBS|50.8591|-1.1063|5.199|2.733
|TQ3559|England|8|2015|2023|WCBS|51.3141|-0.0643|5.997|0.344
|TA0095|England|9|2015|2023|WCBS|54.3408|-0.4633|10.418|1.556
|SE8683|England|9|2015|2023|WCBS|54.2355|-0.6821|0.348|5.900
|SD8322|England|5|2015|2023|WCBS|53.6942|-2.2589|1.104|-3.290
|TF5918|England|7|2015|2022|WCBS|52.7363|0.3536|5.973|0.319
|TQ2654|England|9|2015|2023|WCBS|51.2712|-0.1952|1.311|4.862
|TM2975|England|6|2015|2022|WCBS|52.3253|1.3591|9.085|0.348
|TL2333|England|4|2015|2022|WCBS|51.9819|-0.2104|-0.005|6.079
|TQ1354|England|9|2015|2023|WCBS|51.2740|-0.3814|2.501|2.463
|SE7862|England|6|2015|2022|WCBS|54.0481|-0.8102|6.030|5.771
|TR1357|England|5|2015|2023|WCBS|51.2723|1.0523|6.233|2.774
|NY5970|England|8|2015|2023|WCBS|55.0228|-2.6428|-0.910|2.112
|TL1232|England|6|2015|2023|WCBS|51.9752|-0.3709|5.055|3.419
|SP7843|England|9|2015|2023|WCBS|52.0799|-0.8632|4.393|1.055
|TQ8577|England|6|2015|2023|WCBS|51.4617|0.6617|4.632|3.046
|TM2147|England|8|2015|2022|WCBS|52.0772|1.2237|10.257|1.248
|TQ4752|England|9|2015|2023|WCBS|51.2482|0.1048|-1.523|-0.606
|TQ1144|England|9|2015|2023|WCBS|51.1845|-0.4132|1.276|0.363
|SY6598|England|6|2015|2022|WCBS|50.7805|-2.4978|9.002|0.663
|NU2404|England|6|2015|2023|WCBS|55.3295|-1.6233|8.290|1.967
|SU7765|England|2|2013|2023|WCBS|51.3788|-0.8950|0.171|6.003
|SX6671|England|9|2015|2023|WCBS|50.5234|-3.8917|-0.582|0.812
|TG1908|England|8|2015|2022|WCBS|52.6256|1.2343|7.253|3.584
|TL8843|England|8|2015|2023|WCBS|52.0535|0.7405|6.939|0.576
|SZ0690|England|9|2015|2023|WCBS|50.7096|-1.9164|1.496|5.014
|ST7912|England|8|2015|2023|WCBS|50.9071|-2.3000|7.281|5.134
|TR2856|England|9|2015|2023|WCBS|51.2575|1.2663|6.916|3.506
|ST7306|England|9|2015|2023|WCBS|50.8529|-2.3849|7.105|0.111
|NY8063|England|9|2015|2023|WCBS|54.9612|-2.3139|0.389|-2.765
|ST8975|England|9|2013|2023|WCBS|51.4739|-2.1598|7.198|5.357
|TL3515|England|9|2015|2023|WCBS|51.8173|-0.0429|0.791|5.572
|SP7447|England|8|2016|2023|WCBS|52.1164|-0.9207|7.114|4.470
|SU9377|England|3|2016|2023|WCBS|51.4843|-0.6621|-1.450|-0.501
|NY8583|England|6|2016|2023|WCBS|55.1411|-2.2368|3.156|4.167
|TQ6013|England|7|2016|2023|WCBS|50.8943|0.2737|4.197|0.864
|SU9267|England|8|2016|2023|WCBS|51.3946|-0.6790|0.266|5.107
|NY0516|England|8|2016|2023|WCBS|54.5303|-3.4695|4.532|5.179
|SJ2980|England|6|2016|2022|WCBS|53.3122|-3.0671|5.037|1.414
|TL5357|England|7|2016|2023|WCBS|52.1900|0.2368|7.944|1.146
|TF8039|England|8|2016|2023|WCBS|52.9183|0.6758|5.587|2.561
|SJ7351|England|7|2016|2023|WCBS|53.0556|-2.4043|1.905|-0.327
|SY7799|England|8|2016|2023|WCBS|50.7901|-2.3277|10.066|2.425
|TQ1247|England|8|2016|2023|WCBS|51.2112|-0.3980|2.848|0.158
|SU5386|England|4|2016|2022|WCBS|51.5704|-1.2367|0.776|5.509
|TQ8636|England|8|2016|2023|WCBS|51.0931|0.6548|5.659|4.337
|SP4119|England|7|2016|2023|WCBS|51.8681|-1.4059|5.065|4.107
|TL8862|England|8|2016|2023|WCBS|52.2241|0.7510|7.281|-0.329
|SU9027|England|8|2016|2023|WCBS|51.0353|-0.7178|1.359|-0.724
|ST8617|England|7|2016|2023|WCBS|50.9523|-2.2007|0.379|-1.374
|SU8876|England|8|2016|2023|WCBS|51.4761|-0.7343|0.720|5.261
|ST1576|Wales|4|2016|2023|WCBS|51.4765|-3.2253|7.192|4.721
|SX4552|England|8|2016|2023|WCBS|50.3475|-4.1799|7.536|4.634
|TQ6004|England|7|2016|2023|WCBS|50.8135|0.2698|-2.412|4.490
|SU9150|England|5|2016|2023|WCBS|51.2419|-0.6977|7.321|4.518
|SU9277|England|2|2016|2023|WCBS|51.4845|-0.6764|7.755|0.785
|NY7539|England|8|2016|2023|WCBS|54.7453|-2.3899|-0.217|2.081
|TQ0557|England|8|2016|2023|WCBS|51.3024|-0.4952|7.401|4.322
|TQ2562|England|8|2016|2023|WCBS|51.3433|-0.2067|0.318|6.052
|TQ2059|England|8|2016|2023|WCBS|51.3175|-0.2795|0.730|0.011
|SP5336|England|6|2016|2022|WCBS|52.0199|-1.2291|0.337|4.631
|SU8736|England|8|2016|2023|WCBS|51.1167|-0.7584|1.140|-2.066
|SP1227|England|6|2017|2023|WCBS|51.9414|-1.8268|2.661|0.293
|SP9431|England|7|2017|2023|WCBS|51.9695|-0.6331|5.700|4.112
|SD3719|England|4|2017|2022|WCBS|53.6637|-2.9549|1.275|5.428
|SU7644|England|5|2017|2023|WCBS|51.1902|-0.9139|9.606|1.729
|SS4933|England|5|2017|2023|WCBS|51.0764|-4.1569|-1.930|5.535
|SP6261|England|4|2017|2022|WCBS|52.2437|-1.0934|10.338|2.292
|SS5327|England|5|2017|2022|WCBS|51.0235|-4.0974|6.736|3.775
|SU6677|England|4|2017|2022|WCBS|51.4881|-1.0508|3.649|1.389
|TQ0992|England|6|2017|2022|WCBS|51.6163|-0.4271|1.324|4.498
|SP1533|England|4|2017|2023|WCBS|51.9952|-1.7829|6.145|2.105
|ST7099|England|5|2017|2023|WCBS|51.6889|-2.4354|6.906|0.149
|SS5329|England|5|2017|2022|WCBS|51.0415|-4.0982|0.006|4.358
|SY7794|England|7|2017|2023|WCBS|50.7451|-2.3274|7.065|0.378
|TQ2312|England|7|2017|2023|WCBS|50.8944|-0.2524|2.176|2.463
|SP0102|England|6|2017|2023|WCBS|51.7167|-1.9869|5.797|4.370
|TQ2042|England|7|2017|2023|WCBS|51.1647|-0.2852|4.534|2.561
|SZ2598|England|7|2017|2023|WCBS|50.7810|-1.6468|4.981|2.321
|J4773|Northern Ireland|4|2017|2023|WCBS|54.5839|-5.7270|-0.098|4.247
|TL0098|England|7|2017|2023|WCBS|52.5706|-0.5259|6.541|3.618
|NZ9900|England|6|2017|2023|WCBS|54.3859|-0.4771|5.862|5.659
|TQ0892|England|6|2017|2022|WCBS|51.6165|-0.4415|0.740|5.765
|TL1548|England|7|2017|2023|WCBS|52.1184|-0.3218|10.526|1.250
|TL8778|England|3|2017|2022|WCBS|52.3681|0.7453|0.886|4.853
|ST8288|England|7|2017|2023|WCBS|51.5906|-2.2612|3.634|2.835
|NS8279|Scotland|7|2017|2023|WCBS|55.9894|-3.8931|0.434|5.411
|TL2647|England|7|2017|2023|WCBS|52.1070|-0.1616|6.990|5.108
|SE6089|England|7|2017|2023|WCBS|54.2931|-1.0797|9.647|1.272
|TQ1127|England|7|2017|2023|WCBS|51.0317|-0.4184|5.225|2.203
|TL7040|England|7|2017|2023|WCBS|52.0324|0.4768|9.838|0.887
|H2528|Northern Ireland|6|2017|2022|WCBS|54.2004|-7.6177|-0.923|2.270
|TQ9155|England|7|2017|2023|WCBS|51.2622|0.7362|9.037|0.449
|SD9113|England|6|2017|2022|WCBS|53.6135|-2.1375|0.369|5.151
|TM5195|England|7|2017|2023|WCBS|52.4951|1.6962|5.263|1.757
|TL7882|England|6|2017|2023|WCBS|52.4070|0.6154|-2.426|1.164
|SY6184|England|5|2017|2023|WCBS|50.6544|-2.5531|1.436|5.521
|NT7970|Scotland|7|2017|2023|WCBS|55.9226|-2.3376|7.934|0.724
|TQ4009|England|7|2017|2023|WCBS|50.8636|-0.0120|5.222|3.570
|SU9853|England|7|2017|2023|WCBS|51.2677|-0.5967|0.509|-2.812
|ST6267|England|3|2017|2023|WCBS|51.4007|-2.5476|5.545|3.782
|SY8781|England|7|2017|2023|WCBS|50.6286|-2.1852|6.477|3.958
|SH9978|Wales|4|2017|2023|WCBS|53.2893|-3.5166|6.144|2.869
|SP8254|England|5|2017|2023|WCBS|52.1782|-0.8022|6.974|5.070
|TL8183|England|5|2017|2022|WCBS|52.4150|0.6600|-2.640|1.079
|TL9475|England|6|2017|2023|WCBS|52.3388|0.8462|7.147|-0.116
|ST4601|England|5|2017|2023|WCBS|50.8060|-2.7677|7.482|4.786
|SS7946|England|7|2017|2023|WCBS|51.2004|-3.7333|-0.876|0.903
|SP1905|England|7|2017|2023|WCBS|51.7434|-1.7262|-1.050|-2.240
|TM0058|England|5|2017|2023|WCBS|52.1840|0.9241|7.281|4.938
|TQ7859|England|7|2017|2023|WCBS|51.3023|0.5521|5.129|1.152
|SO5403|England|6|2017|2022|WCBS|51.7238|-2.6674|6.072|3.819
|SP8657|England|7|2017|2023|WCBS|52.2045|-0.7430|3.880|0.576
|SD7514|England|7|2017|2023|WCBS|53.6219|-2.3794|4.315|4.631
|SU7405|England|6|2017|2023|WCBS|50.8398|-0.9504|-2.362|5.348
|SZ0592|England|6|2017|2023|WCBS|50.7276|-1.9305|1.514|5.310
|TM0057|England|5|2017|2023|WCBS|52.1750|0.9235|1.366|0.788
|TQ3030|England|7|2017|2023|WCBS|51.0546|-0.1465|2.279|-2.248
|NO0248|Scotland|4|2017|2023|WCBS|56.6136|-3.5984|-0.979|0.821
|SU5245|England|7|2017|2023|WCBS|51.2019|-1.2571|3.264|1.972
|SU4613|England|5|2017|2022|WCBS|50.9146|-1.3470|2.017|4.322
|NY0838|England|6|2018|2023|WCBS|54.7285|-3.4301|8.795|0.417
|NY4830|England|4|2018|2023|WCBS|54.6624|-2.8076|4.753|5.410
|NY4934|England|6|2018|2023|WCBS|54.6984|-2.7928|4.795|5.463
|NY8479|England|5|2018|2023|WCBS|55.1051|-2.2523|3.847|4.702
|NY9085|England|6|2018|2023|WCBS|55.1592|-2.1585|4.411|5.164
|NY9582|England|6|2018|2023|WCBS|55.1323|-2.0800|-1.313|1.500
|SD6577|England|3|2018|2023|WCBS|54.1876|-2.5378|4.461|4.907
|SJ5824|England|6|2018|2023|WCBS|52.8119|-2.6246|7.180|0.611
|SK8540|England|6|2018|2023|WCBS|52.9507|-0.7363|10.600|2.040
|SN4236|Wales|4|2018|2022|WCBS|51.9999|-4.3030|4.208|2.838
|SO3936|England|6|2018|2023|WCBS|52.0191|-2.8903|2.825|0.688
|SO4453|England|3|2018|2022|WCBS|52.1724|-2.8203|7.193|-0.013
|SO9011|England|6|2018|2023|WCBS|51.7976|-2.1464|1.638|-2.574
|SP0057|England|4|2018|2023|WCBS|52.2112|-2.0014|7.298|0.583
|SP9780|England|4|2018|2023|WCBS|52.4094|-0.5754|5.704|2.216
|ST5777|England|6|2018|2023|WCBS|51.4903|-2.6207|0.536|5.524
|ST7894|England|5|2018|2022|WCBS|51.6444|-2.3193|1.020|1.468
|ST8196|England|6|2018|2023|WCBS|51.6625|-2.2761|9.118|0.576
|ST8399|England|5|2018|2023|WCBS|51.6895|-2.2473|2.662|0.972
|ST9421|England|5|2018|2022|WCBS|50.9884|-2.0869|6.891|5.212
|ST9466|England|4|2018|2023|WCBS|51.3930|-2.0876|6.709|5.026
|ST9794|England|6|2018|2023|WCBS|51.6448|-2.0448|5.491|1.982
|SU0143|England|6|2018|2023|WCBS|51.1862|-1.9871|10.412|1.667
|SU0662|England|3|2018|2023|WCBS|51.3570|-1.9152|3.616|1.187
|SU1142|England|6|2018|2023|WCBS|51.1771|-1.8440|5.736|4.016
|SU1314|England|6|2018|2023|WCBS|50.9253|-1.8164|1.406|1.164
|SU2419|England|6|2018|2023|WCBS|50.9699|-1.6596|3.053|0.455
|SU9621|England|6|2018|2023|WCBS|50.9804|-0.6338|5.409|1.942
|SX4155|England|6|2018|2023|WCBS|50.3734|-4.2373|8.712|1.570
|SY6482|England|6|2018|2023|WCBS|50.6366|-2.5104|3.511|1.783
|SY6591|England|4|2018|2023|WCBS|50.7176|-2.4971|10.250|2.617
|SY7683|England|6|2018|2023|WCBS|50.6462|-2.3408|6.288|2.723
|SY7884|England|6|2018|2023|WCBS|50.6553|-2.3126|10.299|2.704
|SZ0797|England|5|2018|2023|WCBS|50.7725|-1.9021|7.203|3.825
|TF1504|England|6|2018|2023|WCBS|52.6216|-0.3026|1.227|4.027
|TL4159|England|3|2018|2023|WCBS|52.2112|0.0622|0.217|5.313
|TL8161|England|6|2018|2023|WCBS|52.2175|0.6481|5.907|2.779
|TM1732|England|6|2018|2023|WCBS|51.9442|1.1559|10.579|1.665
|TM2160|England|6|2018|2023|WCBS|52.1939|1.2321|6.065|1.353
|TQ2355|England|6|2018|2023|WCBS|51.2809|-0.2378|-0.874|-2.633
|TQ3516|England|2|2018|2022|WCBS|50.9277|-0.0804|5.877|4.068
|NN0866|Scotland|4|2019|2022|WCBS|56.7460|-5.1414|-0.782|1.164
|NT9910|England|5|2019|2023|WCBS|55.3840|-2.0173|10.391|1.535
|NY8288|England|5|2019|2023|WCBS|55.1860|-2.2842|-0.417|2.027
|NY8974|England|5|2019|2023|WCBS|55.0604|-2.1737|5.122|1.893
|NZ0393|England|5|2019|2023|WCBS|55.2312|-1.9544|3.665|4.443
|NZ1822|England|5|2019|2023|WCBS|54.5929|-1.7229|10.053|1.750
|SD4090|England|5|2019|2023|WCBS|54.3021|-2.9235|1.244|-1.249
|SD4093|England|5|2019|2023|WCBS|54.3290|-2.9241|-0.003|1.714
|SD5981|England|5|2019|2023|WCBS|54.2231|-2.6303|4.512|4.932
|SD9602|England|2|2019|2022|WCBS|53.5147|-2.0618|5.367|4.629
|SH2578|Wales|5|2019|2023|WCBS|53.2700|-4.6257|-2.496|5.487
|SJ2764|Wales|4|2019|2023|WCBS|53.1681|-3.0934|0.533|5.727
|SJ3384|England|3|2019|2022|WCBS|53.3486|-3.0079|-0.074|4.705
|SJ3711|England|5|2019|2023|WCBS|52.6930|-2.9336|4.887|5.081
|SK0104|England|3|2019|2023|WCBS|52.6338|-1.9867|2.998|3.570
|SK1307|England|3|2019|2023|WCBS|52.6606|-1.8092|6.141|5.775
|SK7947|England|4|2019|2023|WCBS|53.0145|-0.8239|10.265|1.134
|SO5683|England|5|2019|2023|WCBS|52.4432|-2.6488|4.277|1.454
|SO5685|England|5|2019|2023|WCBS|52.4612|-2.6490|6.334|4.710
|SP5808|England|5|2019|2023|WCBS|51.7677|-1.1609|10.509|1.300
|SP9490|England|2|2019|2022|WCBS|52.4998|-0.6167|9.265|2.064
|ST5041|England|5|2019|2023|WCBS|51.1660|-2.7165|5.102|4.829
|ST8003|England|5|2019|2023|WCBS|50.8262|-2.2853|6.693|5.114
|ST9446|England|4|2019|2022|WCBS|51.2132|-2.0873|3.901|3.695
|SU0329|England|5|2019|2023|WCBS|51.0603|-1.9586|7.485|5.363
|SU0844|England|5|2019|2023|WCBS|51.1952|-1.8869|8.344|0.433
|SU1267|England|5|2019|2023|WCBS|51.4019|-1.8289|7.603|0.489
|SU4532|England|5|2019|2023|WCBS|51.0856|-1.3589|4.683|1.674
|SU4845|England|5|2019|2023|WCBS|51.2022|-1.3144|10.429|1.730
|SU6501|England|5|2019|2023|WCBS|50.8049|-1.0789|1.631|-2.088
|SU7980|England|5|2019|2023|WCBS|51.5134|-0.8630|10.618|1.618
|SU9353|England|5|2019|2023|WCBS|51.2686|-0.6683|-0.458|2.670
|SU9863|England|5|2019|2023|WCBS|51.3576|-0.5939|0.723|-1.987
|SU9961|England|5|2019|2023|WCBS|51.3395|-0.5801|0.752|1.889
|SY6685|England|3|2019|2023|WCBS|50.6637|-2.4824|7.512|5.176
|SY7386|England|5|2019|2023|WCBS|50.6730|-2.3835|7.079|0.097
|SY8485|England|5|2019|2023|WCBS|50.6644|-2.2277|7.072|5.531
|SZ1094|England|3|2019|2023|WCBS|50.7455|-1.8596|0.705|5.278
|SZ1597|England|5|2019|2023|WCBS|50.7724|-1.7886|4.289|4.054
|SZ3697|England|5|2019|2023|WCBS|50.7715|-1.4908|9.690|1.215
|SZ8693|England|4|2019|2022|WCBS|50.7303|-0.7828|1.128|4.699
|TL4422|England|5|2019|2023|WCBS|51.8780|0.0905|10.553|1.765
|TL7673|England|5|2019|2023|WCBS|52.3269|0.5813|3.941|2.360
|TQ3079|England|5|2019|2023|WCBS|51.4950|-0.1287|0.116|5.708
|TQ3771|England|5|2019|2023|WCBS|51.4215|-0.0310|4.843|5.281
|TQ4427|England|5|2019|2023|WCBS|51.0243|0.0519|0.190|-3.365
|TQ4773|England|5|2019|2023|WCBS|51.4369|0.1135|6.358|3.146
|TQ6024|England|4|2019|2023|WCBS|50.9932|0.2785|2.243|0.359
|TQ7660|England|5|2019|2023|WCBS|51.3119|0.5239|7.208|0.045
|SP0547|England|3|2020|2022|WCBS|52.1213|-1.9284|6.290|3.359
|SU8633|England|4|2020|2023|WCBS|51.0899|-0.7734|-1.874|-2.350
|TQ9070|England|4|2020|2023|WCBS|51.3972|0.7299|-2.205|5.418
|TM4663|England|4|2020|2023|WCBS|52.2103|1.5993|5.083|3.209
|SP0347|England|3|2020|2022|WCBS|52.1213|-1.9576|1.907|-0.721
|SO6923|England|4|2020|2023|WCBS|51.9047|-2.4520|6.374|3.765
|TG4100|England|2|2020|2023|WCBS|52.5445|1.5529|5.612|4.926
|SK2577|England|3|2020|2023|WCBS|53.2894|-1.6264|-0.811|-0.752
|NS8784|Scotland|4|2020|2023|WCBS|56.0355|-3.8151|0.513|-1.908
|SP7832|England|3|2020|2023|WCBS|51.9810|-0.8657|9.675|0.805
|SP0746|England|3|2020|2022|WCBS|52.1123|-1.8992|0.038|4.504
|SZ5682|England|4|2020|2023|WCBS|50.6350|-1.2095|10.336|1.725
|TQ4836|England|4|2020|2023|WCBS|51.1042|0.1126|0.405|4.831
|SO9334|England|3|2020|2022|WCBS|52.0044|-2.1034|10.113|1.019
|SU5722|England|4|2020|2023|WCBS|50.9946|-1.1892|10.047|2.458
|SU6636|England|4|2020|2023|WCBS|51.1195|-1.0584|3.356|1.876
|SU6504|England|4|2020|2023|WCBS|50.8319|-1.0784|0.884|4.976
|TF9336|England|4|2020|2023|WCBS|52.8868|0.8672|6.667|4.858
|NS6206|Scotland|3|2020|2022|WCBS|55.3286|-4.1768|-0.435|2.146
|SY6983|England|4|2020|2023|WCBS|50.6459|-2.4398|1.519|5.109
|SP0042|England|3|2020|2022|WCBS|52.0764|-2.0014|10.344|1.314
|TL1426|England|2|2020|2023|WCBS|51.9209|-0.3437|7.667|1.847
|TL8966|England|3|2020|2023|WCBS|52.2597|0.7679|1.995|3.427
|ST9599|England|3|2020|2023|WCBS|51.6897|-2.0737|8.008|1.920
|TL7750|England|3|2020|2023|WCBS|52.1200|0.5839|9.812|1.493
|ST5408|England|4|2020|2023|WCBS|50.8697|-2.6551|0.615|5.533
|NK0138|Scotland|3|2020|2023|WCBS|57.4323|-1.9850|4.643|1.316
|SU7947|England|3|2020|2023|WCBS|51.2167|-0.8703|10.333|2.359
|SP0243|England|3|2020|2022|WCBS|52.0853|-1.9722|3.759|2.855
|TQ5502|England|4|2020|2023|WCBS|50.7968|0.1980|7.429|4.427
|ST9915|England|4|2020|2023|WCBS|50.9344|-2.0156|8.267|0.615
|SU4724|England|4|2020|2023|WCBS|51.0135|-1.3314|1.549|3.588
|SP0750|England|3|2020|2022|WCBS|52.1482|-1.8991|7.264|5.202
|SP0043|England|3|2020|2022|WCBS|52.0854|-2.0014|6.412|3.566
|TG0926|England|2|2020|2022|WCBS|52.7911|1.0982|6.409|1.405
|NZ1198|England|4|2020|2023|WCBS|55.2760|-1.8284|4.350|5.025
|TL4654|England|4|2020|2023|WCBS|52.1650|0.1332|5.819|3.932
|TM1233|England|4|2020|2023|WCBS|51.9551|1.0839|-2.327|5.508
|C5313|Northern Ireland|3|2021|2023|WCBS|54.9617|-7.1734|-0.644|1.930
|C6120|Northern Ireland|3|2021|2023|WCBS|55.0237|-7.0470|-0.081|4.575
|J5137|Northern Ireland|3|2021|2023|WCBS|54.2596|-5.6835|5.537|5.583
|NN8405|Scotland|3|2021|2023|WCBS|56.2234|-3.8724|-0.907|2.048
|NT3871|Scotland|3|2021|2023|WCBS|55.9281|-2.9938|9.839|2.261
|NU0310|England|3|2021|2023|WCBS|55.3840|-1.9542|3.337|2.178
|SD5821|England|3|2021|2023|WCBS|53.6838|-2.6374|0.275|4.752
|SE3437|England|3|2021|2023|WCBS|53.8282|-1.4849|0.229|5.654
|SE6786|England|3|2021|2023|WCBS|54.2653|-0.9728|10.164|2.413
|SJ6158|England|3|2021|2023|WCBS|53.1177|-2.5842|6.204|5.813
|SK1569|England|2|2021|2023|WCBS|53.2178|-1.7768|4.623|4.499
|SK1570|England|2|2021|2023|WCBS|53.2268|-1.7768|4.903|2.202
|SK2072|England|2|2021|2023|WCBS|53.2446|-1.7018|5.941|5.760
|SK2382|England|2|2021|2023|WCBS|53.3344|-1.6561|2.865|0.482
|SM8223|Wales|3|2021|2023|WCBS|51.8629|-5.1675|-2.725|5.648
|SM9634|Wales|3|2021|2023|WCBS|51.9669|-4.9710|5.876|5.642
|SN6592|Wales|3|2021|2023|WCBS|52.5091|-3.9906|4.295|2.499
|SO5908|England|2|2021|2022|WCBS|51.7692|-2.5956|5.244|4.234
|SO8608|England|3|2021|2023|WCBS|51.7705|-2.2043|4.215|2.555
|SO8904|England|3|2021|2023|WCBS|51.7346|-2.1607|0.418|5.076
|SO9104|England|2|2021|2022|WCBS|51.7346|-2.1317|6.401|4.196
|SP0426|England|2|2021|2023|WCBS|51.9325|-1.9432|10.389|1.600
|SP6514|England|3|2021|2023|WCBS|51.8209|-1.0584|5.676|3.898
|SP6564|England|2|2021|2022|WCBS|52.2703|-1.0489|9.883|1.162
|SP6662|England|2|2021|2022|WCBS|52.2522|-1.0346|0.632|5.986
|SP7212|England|3|2021|2023|WCBS|51.8020|-0.9572|10.561|1.350
|SP7598|England|2|2021|2022|WCBS|52.5747|-0.8947|7.795|0.919
|SP8175|England|3|2021|2023|WCBS|52.3671|-0.8118|10.424|1.113
|SP8330|England|3|2021|2023|WCBS|51.9623|-0.7934|9.002|1.125
|SP8581|England|3|2021|2023|WCBS|52.4204|-0.7515|5.844|3.066
|ST3110|England|3|2021|2023|WCBS|50.8854|-2.9823|2.688|-1.992
|ST4365|England|3|2021|2023|WCBS|51.3812|-2.8204|-0.007|4.155
|ST4592|Wales|3|2021|2023|WCBS|51.6241|-2.7959|6.619|4.806
|ST4861|England|3|2021|2023|WCBS|51.3457|-2.7480|9.233|1.055
|SU0694|England|3|2021|2023|WCBS|51.6448|-1.9147|2.504|0.872
|SU1833|England|3|2021|2023|WCBS|51.0960|-1.7443|3.070|-0.205
|SU2021|England|3|2021|2023|WCBS|50.9881|-1.7164|0.642|-1.161
|SU4682|England|3|2021|2023|WCBS|51.5350|-1.3382|10.662|1.542
|SU4856|England|3|2021|2023|WCBS|51.3011|-1.3129|6.515|4.138
|SU5752|England|3|2021|2023|WCBS|51.2643|-1.1844|2.812|-0.105
|SU6813|England|3|2021|2023|WCBS|50.9125|-1.0341|4.212|3.032
|SU9351|England|3|2021|2023|WCBS|51.2506|-0.6688|7.023|3.485
|SY3597|England|2|2021|2022|WCBS|50.7689|-2.9231|6.894|4.887
|SY5791|England|2|2021|2022|WCBS|50.7170|-2.6105|7.383|4.474
|SY6774|England|3|2021|2023|WCBS|50.5648|-2.4673|-2.674|5.669
|SY6872|England|2|2021|2022|WCBS|50.5469|-2.4530|-2.608|5.544
|SY7695|England|3|2021|2023|WCBS|50.7541|-2.3416|1.159|4.495
|TL0515|England|2|2021|2022|WCBS|51.8238|-0.4779|9.049|0.450
|TL1408|England|2|2021|2023|WCBS|51.7591|-0.3497|0.467|4.832
|TL2634|England|3|2021|2023|WCBS|51.9902|-0.1664|3.273|3.002
|TL3433|England|3|2021|2023|WCBS|51.9793|-0.0504|6.094|4.490
|TL3921|England|3|2021|2023|WCBS|51.8703|0.0175|4.490|2.572
|TL4123|England|3|2021|2023|WCBS|51.8877|0.0474|6.955|5.226
|TL6149|England|2|2021|2022|WCBS|52.1159|0.3500|10.290|2.513
|TL9479|England|3|2021|2023|WCBS|52.3747|0.8485|7.242|0.093
|TQ0918|England|2|2021|2023|WCBS|50.9511|-0.4496|7.332|4.767
|TQ3755|England|3|2021|2023|WCBS|51.2777|-0.0372|0.713|0.775
|TQ4710|England|2|2021|2022|WCBS|50.8708|0.0878|6.108|3.971
|TQ4800|England|3|2021|2023|WCBS|50.7807|0.0980|1.126|5.224
|TQ4933|England|2|2021|2022|WCBS|51.0770|0.1256|0.459|-3.872
