name|grid|country|nyrs|first|last|type|lat|lon|x|y|p_ukbms
|TR1357|England|5|2015|2023|WCBS|51.2723|1.0523|6.233|2.774|0.5261
|NY5970|England|8|2015|2023|WCBS|55.0228|-2.6428|-0.910|2.112|0.6725
|TL1232|England|6|2015|2023|WCBS|51.9752|-0.3709|5.055|3.419|0.7843
|SP7843|England|9|2015|2023|WCBS|52.0799|-0.8632|4.393|1.055|0.0709
|TQ8577|England|6|2015|2023|WCBS|51.4617|0.6617|4.632|3.046|0.9485
|TM2147|England|8|2015|2022|WCBS|52.0772|1.2237|10.257|1.248|0.1961
|TQ4752|England|9|2015|2023|WCBS|51.2482|0.1048|-1.523|-0.606|0.5328
|TQ1144|England|9|2015|2023|WCBS|51.1845|-0.4132|1.276|0.363|0.7241
|SY6598|England|6|2015|2022|WCBS|50.7805|-2.4978|9.002|0.663|0.5267
|NU2404|England|6|2015|2023|WCBS|55.3295|-1.6233|8.290|1.967|0.2774
|SU7765|England|2|2013|2023|WCBS|51.3788|-0.8950|0.171|6.003|0.5803
|SX6671|England|9|2015|2023|WCBS|50.5234|-3.8917|-0.582|0.812|0.9074
|TG1908|England|8|2015|2022|WCBS|52.6256|1.2343|7.253|3.584|0.4859
|TL8843|England|8|2015|2023|WCBS|52.0535|0.7405|6.939|0.576|0.4625
|SZ0690|England|9|2015|2023|WCBS|50.7096|-1.9164|1.496|5.014|0.4850
|ST7912|England|8|2015|2023|WCBS|50.9071|-2.3000|7.281|5.134|0.3155
|TR2856|England|9|2015|2023|WCBS|51.2575|1.2663|6.916|3.506|0.6770
|ST7306|England|9|2015|2023|WCBS|50.8529|-2.3849|7.105|0.111|0.0170
|NY8063|England|9|2015|2023|WCBS|54.9612|-2.3139|0.389|-2.765|0.8578
|ST8975|England|9|2013|2023|WCBS|51.4739|-2.1598|7.198|5.357|0.0407
|TL3515|England|9|2015|2023|WCBS|51.8173|-0.0429|0.791|5.572|0.1649
|SP7447|England|8|2016|2023|WCBS|52.1164|-0.9207|7.114|4.470|0.2942
|SU9377|England|3|2016|2023|WCBS|51.4843|-0.6621|-1.450|-0.501|0.6354
|NY8583|England|6|2016|2023|WCBS|55.1411|-2.2368|3.156|4.167|0.5892
|TQ6013|England|7|2016|2023|WCBS|50.8943|0.2737|4.197|0.864|0.1600
|SU9267|England|8|2016|2023|WCBS|51.3946|-0.6790|0.266|5.107|0.5098
|NY0516|England|8|2016|2023|WCBS|54.5303|-3.4695|4.532|5.179|0.2177
|SJ2980|England|6|2016|2022|WCBS|53.3122|-3.0671|5.037|1.414|0.7786
|TL5357|England|7|2016|2023|WCBS|52.1900|0.2368|7.944|1.146|0.1426
|TF8039|England|8|2016|2023|WCBS|52.9183|0.6758|5.587|2.561|0.8290
|SJ7351|England|7|2016|2023|WCBS|53.0556|-2.4043|1.905|-0.327|0.8764
|SY7799|England|8|2016|2023|WCBS|50.7901|-2.3277|10.066|2.425|0.3544
|TQ1247|England|8|2016|2023|WCBS|51.2112|-0.3980|2.848|0.158|0.5278
|SU5386|England|4|2016|2022|WCBS|51.5704|-1.2367|0.776|5.509|0.3829
|TQ8636|England|8|2016|2023|WCBS|51.0931|0.6548|5.659|4.337|0.1121
|SP4119|England|7|2016|2023|WCBS|51.8681|-1.4059|5.065|4.107|0.7884
|TL8862|England|8|2016|2023|WCBS|52.2241|0.7510|7.281|-0.329|0.1933
|SU9027|England|8|2016|2023|WCBS|51.0353|-0.7178|1.359|-0.724|0.9047
|ST8617|England|7|2016|2023|WCBS|50.9523|-2.2007|0.379|-1.374|0.6094
|SU8876|England|8|2016|2023|WCBS|51.4761|-0.7343|0.720|5.261|0.4720
|ST1576|Wales|4|2016|2023|WCBS|51.4765|-3.2253|7.192|4.721|0.5698
|SX4552|England|8|2016|2023|WCBS|50.3475|-4.1799|7.536|4.634|0.9393
|TQ6004|England|7|2016|2023|WCBS|50.8135|0.2698|-2.412|4.490|0.8843
|SU9150|England|5|2016|2023|WCBS|51.2419|-0.6977|7.321|4.518|0.7967
|SU9277|England|2|2016|2023|WCBS|51.4845|-0.6764|7.755|0.785|0.3196
|NY7539|England|8|2016|2023|WCBS|54.7453|-2.3899|-0.217|2.081|0.7597
|TQ0557|England|8|2016|2023|WCBS|51.3024|-0.4952|7.401|4.322|0.4227
|TQ2562|England|8|2016|2023|WCBS|51.3433|-0.2067|0.318|6.052|0.4110
|TQ2059|England|8|2016|2023|WCBS|51.3175|-0.2795|0.730|0.011|0.7147
|SP5336|England|6|2016|2022|WCBS|52.0199|-1.2291|0.337|4.631|0.4244
|SU8736|England|8|2016|2023|WCBS|51.1167|-0.7584|1.140|-2.066|0.9696
|SP1227|England|6|2017|2023|WCBS|51.9414|-1.8268|2.661|0.293|0.7906
|SP9431|England|7|2017|2023|WCBS|51.9695|-0.6331|5.700|4.112|0.6987
|SD3719|England|4|2017|2022|WCBS|53.6637|-2.9549|1.275|5.428|0.1464
|SU7644|England|5|2017|2023|WCBS|51.1902|-0.9139|9.606|1.729|0.1167
|SS4933|England|5|2017|2023|WCBS|51.0764|-4.1569|-1.930|5.535|0.9173
|SP6261|England|4|2017|2022|WCBS|52.2437|-1.0934|10.338|2.292|0.3434
|SS5327|England|5|2017|2022|WCBS|51.0235|-4.0974|6.736|3.775|0.8155
|SU6677|England|4|2017|2022|WCBS|51.4881|-1.0508|3.649|1.389|0.1456
|TQ0992|England|6|2017|2022|WCBS|51.6163|-0.4271|1.324|4.498|0.6259
|SP1533|England|4|2017|2023|WCBS|51.9952|-1.7829|6.145|2.105|0.7209
|ST7099|England|5|2017|2023|WCBS|51.6889|-2.4354|6.906|0.149|0.0114
|SS5329|England|5|2017|2022|WCBS|51.0415|-4.0982|0.006|4.358|0.7308
|SY7794|England|7|2017|2023|WCBS|50.7451|-2.3274|7.065|0.378|0.0672
|TQ2312|England|7|2017|2023|WCBS|50.8944|-0.2524|2.176|2.463|0.8465
|SP0102|England|6|2017|2023|WCBS|51.7167|-1.9869|5.797|4.370|0.3039
|TQ2042|England|7|2017|2023|WCBS|51.1647|-0.2852|4.534|2.561|0.3427
|SZ2598|England|7|2017|2023|WCBS|50.7810|-1.6468|4.981|2.321|0.8239
|J4773|Northern Ireland|4|2017|2023|WCBS|54.5839|-5.7270|-0.098|4.247|0.8318
|TL0098|England|7|2017|2023|WCBS|52.5706|-0.5259|6.541|3.618|0.7749
|NZ9900|England|6|2017|2023|WCBS|54.3859|-0.4771|5.862|5.659|0.2395
|TQ0892|England|6|2017|2022|WCBS|51.6165|-0.4415|0.740|5.765|0.3254
|TL1548|England|7|2017|2023|WCBS|52.1184|-0.3218|10.526|1.250|0.1619
|TL8778|England|3|2017|2022|WCBS|52.3681|0.7453|0.886|4.853|0.3280
|ST8288|England|7|2017|2023|WCBS|51.5906|-2.2612|3.634|2.835|0.5065
|NS8279|Scotland|7|2017|2023|WCBS|55.9894|-3.8931|0.434|5.411|0.8650
|TL2647|England|7|2017|2023|WCBS|52.1070|-0.1616|6.990|5.108|0.1116
|SE6089|England|7|2017|2023|WCBS|54.2931|-1.0797|9.647|1.272|0.3000
|TQ1127|England|7|2017|2023|WCBS|51.0317|-0.4184|5.225|2.203|0.8985
|TL7040|England|7|2017|2023|WCBS|52.0324|0.4768|9.838|0.887|0.0370
|H2528|Northern Ireland|6|2017|2022|WCBS|54.2004|-7.6177|-0.923|2.270|0.3607
|TQ9155|England|7|2017|2023|WCBS|51.2622|0.7362|9.037|0.449|0.0665
|SD9113|England|6|2017|2022|WCBS|53.6135|-2.1375|0.369|5.151|0.5598
|TM5195|England|7|2017|2023|WCBS|52.4951|1.6962|5.263|1.757|0.4316
|TL7882|England|6|2017|2023|WCBS|52.4070|0.6154|-2.426|1.164|0.7685
|SY6184|England|5|2017|2023|WCBS|50.6544|-2.5531|1.436|5.521|0.5867
|NT7970|Scotland|7|2017|2023|WCBS|55.9226|-2.3376|7.934|0.724|0.5279
|TQ4009|England|7|2017|2023|WCBS|50.8636|-0.0120|5.222|3.570|0.5729
|SU9853|England|7|2017|2023|WCBS|51.2677|-0.5967|0.509|-2.812|0.8087
|ST6267|England|3|2017|2023|WCBS|51.4007|-2.5476|5.545|3.782|0.5054
|SY8781|England|7|2017|2023|WCBS|50.6286|-2.1852|6.477|3.958|0.8884
|SH9978|Wales|4|2017|2023|WCBS|53.2893|-3.5166|6.144|2.869|0.3976
|SP8254|England|5|2017|2023|WCBS|52.1782|-0.8022|6.974|5.070|0.6267
|TL8183|England|5|2017|2022|WCBS|52.4150|0.6600|-2.640|1.079|0.6677
|TL9475|England|6|2017|2023|WCBS|52.3388|0.8462|7.147|-0.116|0.0769
|ST4601|England|5|2017|2023|WCBS|50.8060|-2.7677|7.482|4.786|0.7526
|SS7946|England|7|2017|2023|WCBS|51.2004|-3.7333|-0.876|0.903|0.5045
|SP1905|England|7|2017|2023|WCBS|51.7434|-1.7262|-1.050|-2.240|0.7856
|TM0058|England|5|2017|2023|WCBS|52.1840|0.9241|7.281|4.938|0.0619
|TQ7859|England|7|2017|2023|WCBS|51.3023|0.5521|5.129|1.152|0.7614
|SO5403|England|6|2017|2022|WCBS|51.7238|-2.6674|6.072|3.819|0.3869
|SP8657|England|7|2017|2023|WCBS|52.2045|-0.7430|3.880|0.576|0.5896
|SD7514|England|7|2017|2023|WCBS|53.6219|-2.3794|4.315|4.631|0.5889
|SU7405|England|6|2017|2023|WCBS|50.8398|-0.9504|-2.362|5.348|0.3120
|SZ0592|England|6|2017|2023|WCBS|50.7276|-1.9305|1.514|5.310|0.5137
|TM0057|England|5|2017|2023|WCBS|52.1750|0.9235|1.366|0.788|0.8710
|TQ3030|England|7|2017|2023|WCBS|51.0546|-0.1465|2.279|-2.248|0.8680
|NO0248|Scotland|4|2017|2023|WCBS|56.6136|-3.5984|-0.979|0.821|0.7944
|SU5245|England|7|2017|2023|WCBS|51.2019|-1.2571|3.264|1.972|0.8674
|SU4613|England|5|2017|2022|WCBS|50.9146|-1.3470|2.017|4.322|0.7202
|NY0838|England|6|2018|2023|WCBS|54.7285|-3.4301|8.795|0.417|0.1188
|NY4830|England|4|2018|2023|WCBS|54.6624|-2.8076|4.753|5.410|0.1273
|NY4934|England|6|2018|2023|WCBS|54.6984|-2.7928|4.795|5.463|0.4011
|NY8479|England|5|2018|2023|WCBS|55.1051|-2.2523|3.847|4.702|0.4598
|NY9085|England|6|2018|2023|WCBS|55.1592|-2.1585|4.411|5.164|0.2359
|NY9582|England|6|2018|2023|WCBS|55.1323|-2.0800|-1.313|1.500|0.4121
|SD6577|England|3|2018|2023|WCBS|54.1876|-2.5378|4.461|4.907|0.6316
|SJ5824|England|6|2018|2023|WCBS|52.8119|-2.6246|7.180|0.611|0.2211
|SK8540|England|6|2018|2023|WCBS|52.9507|-0.7363|10.600|2.040|0.2049
|SN4236|Wales|4|2018|2022|WCBS|51.9999|-4.3030|4.208|2.838|0.3541
|SO3936|England|6|2018|2023|WCBS|52.0191|-2.8903|2.825|0.688|0.8481
|SO4453|England|3|2018|2022|WCBS|52.1724|-2.8203|7.193|-0.013|0.3157
|SO9011|England|6|2018|2023|WCBS|51.7976|-2.1464|1.638|-2.574|0.8873
|SP0057|England|4|2018|2023|WCBS|52.2112|-2.0014|7.298|0.583|0.6123
|SP9780|England|4|2018|2023|WCBS|52.4094|-0.5754|5.704|2.216|0.4504
|ST5777|England|6|2018|2023|WCBS|51.4903|-2.6207|0.536|5.524|0.4916
|ST7894|England|5|2018|2022|WCBS|51.6444|-2.3193|1.020|1.468|0.8667
|ST8196|England|6|2018|2023|WCBS|51.6625|-2.2761|9.118|0.576|0.1185
|ST8399|England|5|2018|2023|WCBS|51.6895|-2.2473|2.662|0.972|0.8049
|ST9421|England|5|2018|2022|WCBS|50.9884|-2.0869|6.891|5.212|0.2400
|ST9466|England|4|2018|2023|WCBS|51.3930|-2.0876|6.709|5.026|0.3791
|ST9794|England|6|2018|2023|WCBS|51.6448|-2.0448|5.491|1.982|0.2771
|SU0143|England|6|2018|2023|WCBS|51.1862|-1.9871|10.412|1.667|0.1383
|SU0662|England|3|2018|2023|WCBS|51.3570|-1.9152|3.616|1.187|0.5641
|SU1142|England|6|2018|2023|WCBS|51.1771|-1.8440|5.736|4.016|0.8904
|SU1314|England|6|2018|2023|WCBS|50.9253|-1.8164|1.406|1.164|0.5739
|SU2419|England|6|2018|2023|WCBS|50.9699|-1.6596|3.053|0.455|0.4427
|SU9621|England|6|2018|2023|WCBS|50.9804|-0.6338|5.409|1.942|0.5786
|SX4155|England|6|2018|2023|WCBS|50.3734|-4.2373|8.712|1.570|0.1618
|SY6482|England|6|2018|2023|WCBS|50.6366|-2.5104|3.511|1.783|0.4035
|SY6591|England|4|2018|2023|WCBS|50.7176|-2.4971|10.250|2.617|0.4545
|SY7683|England|6|2018|2023|WCBS|50.6462|-2.3408|6.288|2.723|0.6653
|SY7884|England|6|2018|2023|WCBS|50.6553|-2.3126|10.299|2.704|0.1140
|SZ0797|England|5|2018|2023|WCBS|50.7725|-1.9021|7.203|3.825|0.8541
|TF1504|England|6|2018|2023|WCBS|52.6216|-0.3026|1.227|4.027|0.9318
|TL4159|England|3|2018|2023|WCBS|52.2112|0.0622|0.217|5.313|0.6170
|TL8161|England|6|2018|2023|WCBS|52.2175|0.6481|5.907|2.779|0.5161
|TM1732|England|6|2018|2023|WCBS|51.9442|1.1559|10.579|1.665|0.2272
|TM2160|England|6|2018|2023|WCBS|52.1939|1.2321|6.065|1.353|0.5701
|TQ2355|England|6|2018|2023|WCBS|51.2809|-0.2378|-0.874|-2.633|0.9554
|TQ3516|England|2|2018|2022|WCBS|50.9277|-0.0804|5.877|4.068|0.5472
|NN0866|Scotland|4|2019|2022|WCBS|56.7460|-5.1414|-0.782|1.164|0.5936
|NT9910|England|5|2019|2023|WCBS|55.3840|-2.0173|10.391|1.535|0.1873
|NY8288|England|5|2019|2023|WCBS|55.1860|-2.2842|-0.417|2.027|0.7637
|NY8974|England|5|2019|2023|WCBS|55.0604|-2.1737|5.122|1.893|0.3483
|NZ0393|England|5|2019|2023|WCBS|55.2312|-1.9544|3.665|4.443|0.6305
|NZ1822|England|5|2019|2023|WCBS|54.5929|-1.7229|10.053|1.750|0.1290
|SD4090|England|5|2019|2023|WCBS|54.3021|-2.9235|1.244|-1.249|0.9537
|SD4093|England|5|2019|2023|WCBS|54.3290|-2.9241|-0.003|1.714|0.7419
|SD5981|England|5|2019|2023|WCBS|54.2231|-2.6303|4.512|4.932|0.4617
|SD9602|England|2|2019|2022|WCBS|53.5147|-2.0618|5.367|4.629|0.3625
|SH2578|Wales|5|2019|2023|WCBS|53.2700|-4.6257|-2.496|5.487|0.9096
|SJ2764|Wales|4|2019|2023|WCBS|53.1681|-3.0934|0.533|5.727|0.5064
|SJ3384|England|3|2019|2022|WCBS|53.3486|-3.0079|-0.074|4.705|0.7057
|SJ3711|England|5|2019|2023|WCBS|52.6930|-2.9336|4.887|5.081|0.9489
|SK0104|England|3|2019|2023|WCBS|52.6338|-1.9867|2.998|3.570|0.8838
|SK1307|England|3|2019|2023|WCBS|52.6606|-1.8092|6.141|5.775|0.1082
|SK7947|England|4|2019|2023|WCBS|53.0145|-0.8239|10.265|1.134|0.2534
|SO5683|England|5|2019|2023|WCBS|52.4432|-2.6488|4.277|1.454|0.5163
|SO5685|England|5|2019|2023|WCBS|52.4612|-2.6490|6.334|4.710|0.4272
|SP5808|England|5|2019|2023|WCBS|51.7677|-1.1609|10.509|1.300|0.0402
|SP9490|England|2|2019|2022|WCBS|52.4998|-0.6167|9.265|2.064|0.7522
|ST5041|England|5|2019|2023|WCBS|51.1660|-2.7165|5.102|4.829|0.4689
|ST8003|England|5|2019|2023|WCBS|50.8262|-2.2853|6.693|5.114|0.4246
|ST9446|England|4|2019|2022|WCBS|51.2132|-2.0873|3.901|3.695|0.8475
|SU0329|England|5|2019|2023|WCBS|51.0603|-1.9586|7.485|5.363|0.5057
|SU0844|England|5|2019|2023|WCBS|51.1952|-1.8869|8.344|0.433|0.0904
|SU1267|England|5|2019|2023|WCBS|51.4019|-1.8289|7.603|0.489|0.3627
|SU4532|England|5|2019|2023|WCBS|51.0856|-1.3589|4.683|1.674|0.6079
|SU4845|England|5|2019|2023|WCBS|51.2022|-1.3144|10.429|1.730|0.1672
|SU6501|England|5|2019|2023|WCBS|50.8049|-1.0789|1.631|-2.088|0.6557
|SU7980|England|5|2019|2023|WCBS|51.5134|-0.8630|10.618|1.618|0.0887
|SU9353|England|5|2019|2023|WCBS|51.2686|-0.6683|-0.458|2.670|0.9648
|SU9863|England|5|2019|2023|WCBS|51.3576|-0.5939|0.723|-1.987|0.9129
|SU9961|England|5|2019|2023|WCBS|51.3395|-0.5801|0.752|1.889|0.7029
|SY6685|England|3|2019|2023|WCBS|50.6637|-2.4824|7.512|5.176|0.1402
|SY7386|England|5|2019|2023|WCBS|50.6730|-2.3835|7.079|0.097|0.1244
|SY8485|England|5|2019|2023|WCBS|50.6644|-2.2277|7.072|5.531|0.1956
|SZ1094|England|3|2019|2023|WCBS|50.7455|-1.8596|0.705|5.278|0.7030
|SZ1597|England|5|2019|2023|WCBS|50.7724|-1.7886|4.289|4.054|0.6053
|SZ3697|England|5|2019|2023|WCBS|50.7715|-1.4908|9.690|1.215|0.2439
|SZ8693|England|4|2019|2022|WCBS|50.7303|-0.7828|1.128|4.699|0.5186
|TL4422|England|5|2019|2023|WCBS|51.8780|0.0905|10.553|1.765|0.0930
|TL7673|England|5|2019|2023|WCBS|52.3269|0.5813|3.941|2.360|0.8451
|TQ3079|England|5|2019|2023|WCBS|51.4950|-0.1287|0.116|5.708|0.1713
|TQ3771|England|5|2019|2023|WCBS|51.4215|-0.0310|4.843|5.281|0.2813
|TQ4427|England|5|2019|2023|WCBS|51.0243|0.0519|0.190|-3.365|0.9573
|TQ4773|England|5|2019|2023|WCBS|51.4369|0.1135|6.358|3.146|0.6390
|TQ6024|England|4|2019|2023|WCBS|50.9932|0.2785|2.243|0.359|0.6389
|TQ7660|England|5|2019|2023|WCBS|51.3119|0.5239|7.208|0.045|0.2900
|SP0547|England|3|2020|2022|WCBS|52.1213|-1.9284|6.290|3.359|0.1078
|SU8633|England|4|2020|2023|WCBS|51.0899|-0.7734|-1.874|-2.350|0.9131
|TQ9070|England|4|2020|2023|WCBS|51.3972|0.7299|-2.205|5.418|0.9794
|TM4663|England|4|2020|2023|WCBS|52.2103|1.5993|5.083|3.209|0.9815
|SP0347|England|3|2020|2022|WCBS|52.1213|-1.9576|1.907|-0.721|0.9104
|SO6923|England|4|2020|2023|WCBS|51.9047|-2.4520|6.374|3.765|0.8104
|TG4100|England|2|2020|2023|WCBS|52.5445|1.5529|5.612|4.926|0.0584
|SK2577|England|3|2020|2023|WCBS|53.2894|-1.6264|-0.811|-0.752|0.8965
|NS8784|Scotland|4|2020|2023|WCBS|56.0355|-3.8151|0.513|-1.908|0.9563
|SP7832|England|3|2020|2023|WCBS|51.9810|-0.8657|9.675|0.805|0.0428
|SP0746|England|3|2020|2022|WCBS|52.1123|-1.8992|0.038|4.504|0.3874
|SZ5682|England|4|2020|2023|WCBS|50.6350|-1.2095|10.336|1.725|0.2638
|TQ4836|England|4|2020|2023|WCBS|51.1042|0.1126|0.405|4.831|0.5649
|SO9334|England|3|2020|2022|WCBS|52.0044|-2.1034|10.113|1.019|0.0084
|SU5722|England|4|2020|2023|WCBS|50.9946|-1.1892|10.047|2.458|0.5688
|SU6636|England|4|2020|2023|WCBS|51.1195|-1.0584|3.356|1.876|0.4866
|SU6504|England|4|2020|2023|WCBS|50.8319|-1.0784|0.884|4.976|0.8838
|TF9336|England|4|2020|2023|WCBS|52.8868|0.8672|6.667|4.858|0.6290
|NS6206|Scotland|3|2020|2022|WCBS|55.3286|-4.1768|-0.435|2.146|0.7135
|SY6983|England|4|2020|2023|WCBS|50.6459|-2.4398|1.519|5.109|0.6404
|SP0042|England|3|2020|2022|WCBS|52.0764|-2.0014|10.344|1.314|0.0533
|TL1426|England|2|2020|2023|WCBS|51.9209|-0.3437|7.667|1.847|0.5148
|TL8966|England|3|2020|2023|WCBS|52.2597|0.7679|1.995|3.427|0.5118
|ST9599|England|3|2020|2023|WCBS|51.6897|-2.0737|8.008|1.920|0.1285
|TL7750|England|3|2020|2023|WCBS|52.1200|0.5839|9.812|1.493|0.2224
|ST5408|England|4|2020|2023|WCBS|50.8697|-2.6551|0.615|5.533|0.9051
|NK0138|Scotland|3|2020|2023|WCBS|57.4323|-1.9850|4.643|1.316|0.3681
|SU7947|England|3|2020|2023|WCBS|51.2167|-0.8703|10.333|2.359|0.2398
|SP0243|England|3|2020|2022|WCBS|52.0853|-1.9722|3.759|2.855|0.4411
|TQ5502|England|4|2020|2023|WCBS|50.7968|0.1980|7.429|4.427|0.5119
|ST9915|England|4|2020|2023|WCBS|50.9344|-2.0156|8.267|0.615|0.1153
|SU4724|England|4|2020|2023|WCBS|51.0135|-1.3314|1.549|3.588|0.6068
|SP0750|England|3|2020|2022|WCBS|52.1482|-1.8991|7.264|5.202|0.3758
|SP0043|England|3|2020|2022|WCBS|52.0854|-2.0014|6.412|3.566|0.7326
|TG0926|England|2|2020|2022|WCBS|52.7911|1.0982|6.409|1.405|0.4577
|NZ1198|England|4|2020|2023|WCBS|55.2760|-1.8284|4.350|5.025|0.2716
|TL4654|England|4|2020|2023|WCBS|52.1650|0.1332|5.819|3.932|0.4092
|TM1233|England|4|2020|2023|WCBS|51.9551|1.0839|-2.327|5.508|0.9035
|C5313|Northern Ireland|3|2021|2023|WCBS|54.9617|-7.1734|-0.644|1.930|0.5815
|C6120|Northern Ireland|3|2021|2023|WCBS|55.0237|-7.0470|-0.081|4.575|0.7312
|J5137|Northern Ireland|3|2021|2023|WCBS|54.2596|-5.6835|5.537|5.583|0.4491
|NN8405|Scotland|3|2021|2023|WCBS|56.2234|-3.8724|-0.907|2.048|0.7654
|NT3871|Scotland|3|2021|2023|WCBS|55.9281|-2.9938|9.839|2.261|0.4422
|NU0310|England|3|2021|2023|WCBS|55.3840|-1.9542|3.337|2.178|0.5793
|SD5821|England|3|2021|2023|WCBS|53.6838|-2.6374|0.275|4.752|0.3971
|SE3437|England|3|2021|2023|WCBS|53.8282|-1.4849|0.229|5.654|0.4941
|SE6786|England|3|2021|2023|WCBS|54.2653|-0.9728|10.164|2.413|0.3099
|SJ6158|England|3|2021|2023|WCBS|53.1177|-2.5842|6.204|5.813|0.2140
|SK1569|England|2|2021|2023|WCBS|53.2178|-1.7768|4.623|4.499|0.7877
|SK1570|England|2|2021|2023|WCBS|53.2268|-1.7768|4.903|2.202|0.6149
|SK2072|England|2|2021|2023|WCBS|53.2446|-1.7018|5.941|5.760|0.0712
|SK2382|England|2|2021|2023|WCBS|53.3344|-1.6561|2.865|0.482|0.3855
|SM8223|Wales|3|2021|2023|WCBS|51.8629|-5.1675|-2.725|5.648|0.4460
|SM9634|Wales|3|2021|2023|WCBS|51.9669|-4.9710|5.876|5.642|0.1268
|SN6592|Wales|3|2021|2023|WCBS|52.5091|-3.9906|4.295|2.499|0.7404
|SO5908|England|2|2021|2022|WCBS|51.7692|-2.5956|5.244|4.234|0.1481
|SO8608|England|3|2021|2023|WCBS|51.7705|-2.2043|4.215|2.555|0.6303
|SO8904|England|3|2021|2023|WCBS|51.7346|-2.1607|0.418|5.076|0.3063
|SO9104|England|2|2021|2022|WCBS|51.7346|-2.1317|6.401|4.196|0.1964
|SP0426|England|2|2021|2023|WCBS|51.9325|-1.9432|10.389|1.600|0.0299
|SP6514|England|3|2021|2023|WCBS|51.8209|-1.0584|5.676|3.898|0.6837
|SP6564|England|2|2021|2022|WCBS|52.2703|-1.0489|9.883|1.162|0.1785
|SP6662|England|2|2021|2022|WCBS|52.2522|-1.0346|0.632|5.986|0.6245
|SP7212|England|3|2021|2023|WCBS|51.8020|-0.9572|10.561|1.350|0.1752
|SP7598|England|2|2021|2022|WCBS|52.5747|-0.8947|7.795|0.919|0.0425
|SP8175|England|3|2021|2023|WCBS|52.3671|-0.8118|10.424|1.113|0.0950
|SP8330|England|3|2021|2023|WCBS|51.9623|-0.7934|9.002|1.125|0.1425
|SP8581|England|3|2021|2023|WCBS|52.4204|-0.7515|5.844|3.066|0.7465
|ST3110|England|3|2021|2023|WCBS|50.8854|-2.9823|2.688|-1.992|0.6785
|ST4365|England|3|2021|2023|WCBS|51.3812|-2.8204|-0.007|4.155|0.8357
|ST4592|Wales|3|2021|2023|WCBS|51.6241|-2.7959|6.619|4.806|0.5339
|ST4861|England|3|2021|2023|WCBS|51.3457|-2.7480|9.233|1.055|0.2459
|SU0694|England|3|2021|2023|WCBS|51.6448|-1.9147|2.504|0.872|0.8602
|SU1833|England|3|2021|2023|WCBS|51.0960|-1.7443|3.070|-0.205|0.8908
|SU2021|England|3|2021|2023|WCBS|50.9881|-1.7164|0.642|-1.161|0.7407
|SU4682|England|3|2021|2023|WCBS|51.5350|-1.3382|10.662|1.542|0.1107
|SU4856|England|3|2021|2023|WCBS|51.3011|-1.3129|6.515|4.138|0.8960
|SU5752|England|3|2021|2023|WCBS|51.2643|-1.1844|2.812|-0.105|0.7255
|SU6813|England|3|2021|2023|WCBS|50.9125|-1.0341|4.212|3.032|0.9695
|SU9351|England|3|2021|2023|WCBS|51.2506|-0.6688|7.023|3.485|0.3100
|SY3597|England|2|2021|2022|WCBS|50.7689|-2.9231|6.894|4.887|0.5865
|SY5791|England|2|2021|2022|WCBS|50.7170|-2.6105|7.383|4.474|0.7929
|SY6774|England|3|2021|2023|WCBS|50.5648|-2.4673|-2.674|5.669|0.1257
|SY6872|England|2|2021|2022|WCBS|50.5469|-2.4530|-2.608|5.544|0.7816
|SY7695|England|3|2021|2023|WCBS|50.7541|-2.3416|1.159|4.495|0.8356
|TL0515|England|2|2021|2022|WCBS|51.8238|-0.4779|9.049|0.450|0.0877
|TL1408|England|2|2021|2023|WCBS|51.7591|-0.3497|0.467|4.832|0.4211
|TL2634|England|3|2021|2023|WCBS|51.9902|-0.1664|3.273|3.002|0.8309
|TL3433|England|3|2021|2023|WCBS|51.9793|-0.0504|6.094|4.490|0.3543
|TL3921|England|3|2021|2023|WCBS|51.8703|0.0175|4.490|2.572|0.0655
|TL4123|England|3|2021|2023|WCBS|51.8877|0.0474|6.955|5.226|0.0512
|TL6149|England|2|2021|2022|WCBS|52.1159|0.3500|10.290|2.513|0.3104
|TL9479|England|3|2021|2023|WCBS|52.3747|0.8485|7.242|0.093|0.0350
|TQ0918|England|2|2021|2023|WCBS|50.9511|-0.4496|7.332|4.767|0.5678
|TQ3755|England|3|2021|2023|WCBS|51.2777|-0.0372|0.713|0.775|0.8751
|TQ4710|England|2|2021|2022|WCBS|50.8708|0.0878|6.108|3.971|0.7233
|TQ4800|England|3|2021|2023|WCBS|50.7807|0.0980|1.126|5.224|0.4876
|TQ4933|England|2|2021|2022|WCBS|51.0770|0.1256|0.459|-3.872|0.9145
|TV5299|England|3|2021|2023|WCBS|50.7707|0.1542|0.321|2.863|0.9611
|SP8006|England|1|2022|2022|WCBS|51.7470|-0.8426|10.428|1.217|0.1278
|NU2417|England|2|2022|2023|WCBS|55.4463|-1.6222|4.246|2.353|0.6986
|SP9615|England|2|2022|2023|WCBS|51.8254|-0.6084|10.475|1.876|0.1263
|TL4623|England|1|2022|2022|WCBS|51.8864|0.1200|9.742|1.788|0.0271
|SP6839|England|2|2022|2023|WCBS|52.0452|-1.0099|10.295|1.444|0.0564
|TL8164|England|2|2022|2023|WCBS|52.2444|0.6497|7.320|-0.382|0.0680
|SK1269|England|1|2022|2022|WCBS|53.2179|-1.8217|5.604|5.151|0.1345
|NR3444|Scotland|2|2022|2023|WCBS|55.6166|-6.2261|-0.029|2.278|0.9124
